reporter_name,reporter_code,year,classification,classification_version,duty_scheme_code,duty_scheme_name,product_code,mtn_categories,simple_average,trade_weighted,duty_free_share
India,C356,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",9.7093487394958,7.93217662516551,0
Japan,C392,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,0.461328513179844,0.875444839857651
Japan,C392,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,,0.875444839857651
Japan,C392,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,0.474899189116683,0.875444839857651
Japan,C392,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,0.378765270919686,0.875444839857651
Japan,C392,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,0.492019033171374,0.875444839857651
Japan,C392,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.399645390070922,0.502317236850424,0.875886524822695
Japan,C392,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,0.39149334225482,0.875444839857651
Japan,C392,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.399645390070922,0.470344022468237,0.875886524822695
Japan,C392,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,0.451806661389925,0.875444839857651
Japan,C392,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,0.383385127734587,0.875444839857651
Japan,C392,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,0.380942721485769,0.875444839857651
Japan,C392,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,0.478157098478477,0.875444839857651
Japan,C392,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,0.503668292421332,0.875444839857651
Japan,C392,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,0.450850964489983,0.875444839857651
Japan,C392,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,0.437040006049136,0.875444839857651
Japan,C392,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.401067615658363,0.418603055150662,0.875444839857651
"United States of America",C840,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,0.916623787402085,0.847567971530249
"United States of America",C840,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,0.885282944490054,0.847567971530249
"United States of America",C840,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,0.824642644710851,0.847567971530249
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,1.13806380808435,0.847567971530249
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,0.958529460862389,0.847567971530249
"United States of America",C840,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,0.992883140253672,0.847567971530249
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,1.02508442160543,0.847567971530249
"United States of America",C840,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,,0.847567971530249
"United States of America",C840,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,0.813359376809924,0.847567971530249
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,0.953309187611938,0.847567971530249
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,1.00389935482668,0.847567971530249
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,1.09060244126697,0.847567971530249
"United States of America",C840,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.713516548463357,0.881625913769915,0.845153546099291
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,0.934481700951206,0.847567971530249
"United States of America",C840,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.713516548463357,0.816925638603659,0.845153546099291
"United States of America",C840,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.702947805456702,0.899826957850788,0.847567971530249
"European Union",U918,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.816814946619216,1.25588308152267,0.744068683274021
"European Union",U918,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.816814946619216,1.21291786037418,0.744068683274021
"European Union",U918,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.816814946619216,1.18322027357597,0.744068683274021
"European Union",U918,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.816814946619216,1.11436354738937,0.744068683274021
"European Union",U918,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.816814946619216,1.27519876230906,0.744068683274021
"European Union",U918,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.823492907801417,1.21723550082318,0.741430141843972
"European Union",U918,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.816814946619216,1.11478106392744,0.744068683274021
"European Union",U918,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.823492907801417,1.12694829991162,0.741430141843972
"European Union",U918,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.816814946619216,1.00143787449148,0.744068683274021
"European Union",U918,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.816814946619216,1.21528372018031,0.744068683274021
"European Union",U918,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.816814946619216,1.13681309824637,0.744068683274021
"European Union",U918,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.816814946619216,1.17967302423889,0.744068683274021
"European Union",U918,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.816814946619216,1.07920723542976,0.744068683274021
"European Union",U918,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.816814946619216,1.25564150313993,0.744068683274021
"European Union",U918,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",0.816814946619216,1.25504918904437,0.744068683274021
China,C156,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T06,"Domestic appliances",18.6238095238095,13.7842486386613,0.0454545454545455
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T06,"Domestic appliances",7.0922619047619,7.27820512463054,0.0446428571428571
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T06,"Domestic appliances",7.07575757575758,7.30188501367686,0.0454545454545455
China,C156,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T06,"Domestic appliances",18.6238095238095,13.9457162839505,0.0454545454545455
Japan,C392,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.91241525423729,3.40442057485864,0.733050847457627
Japan,C392,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.81104560644034,3.27111536041434,0.735008771929825
Japan,C392,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",3.102452505122,3.85567545637011,0.735398305084746
Japan,C392,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.78256547619048,3.56479378788292,0.7375
Japan,C392,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.89735513024987,3.73176481678856,0.735008771929825
Japan,C392,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.71093921356421,,0.736893333333333
Japan,C392,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.78949404761905,3.11810481215601,0.7375
Japan,C392,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.95313207260576,4.07178213375482,0.735008771929825
Japan,C392,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.99020068914137,3.64270892849498,0.735398305084746
Japan,C392,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.21131850853549,2.53167389102554,0.729447169811321
"United States of America",C840,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.40902589807853,1.64002628586412,0.483628070175439
"United States of America",C840,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.39772301587302,,0.48278
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.45882243744956,2.32463892130028,0.474013559322034
"United States of America",C840,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.44822911051213,1.88014027737091,0.476101886792453
"United States of America",C840,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.40902589807853,1.77238506772992,0.483628070175439
"United States of America",C840,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.40273350041771,1.99165433243607,0.483628070175439
"United States of America",C840,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.41827044025157,2.33836440252694,0.476101886792453
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.48686037126715,2.27770015243824,0.474013559322034
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.47139790153349,2.345674606283,0.474013559322034
"United States of America",C840,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.45224561403509,2.2750916546919,0.483628070175439
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.44319612590799,2.45972588480709,0.474013559322034
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.37615873015873,2.71264190187058,0.499446666666667
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.47327857142857,2.45763607848236,0.484446666666667
"United States of America",C840,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.4385559732665,1.20236510119137,0.483628070175439
"United States of America",C840,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.46442937853107,2.32361147136993,0.474013559322034
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.39772301587302,2.73247433900612,0.48278
"European Union",U918,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",3.56381132075472,4.1410693409405,0.485533962264151
"European Union",U918,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",5.21198830409357,3.83861384557715,0.489182456140351
"European Union",U918,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",3.16036111111111,3.97503998661471,0.504721666666667
"European Union",U918,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",3.20189265536723,3.84259340200521,0.496327118644068
"European Union",U918,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",3.16561111111111,3.57336716091955,0.504721666666667
"European Union",U918,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",4.50409604519774,4.01433644272967,0.496327118644068
"European Union",U918,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",4.44070621468927,3.81999766199541,0.496327118644068
"European Union",U918,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",4.41265536723164,3.97031665332895,0.496327118644068
"European Union",U918,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",3.82049056603774,4.02246956710795,0.485533962264151
"European Union",U918,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",4.72362573099415,4.04892985192838,0.48450350877193
"European Union",U918,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",4.70847953216374,3.95350440729349,0.489182456140351
"European Union",U918,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",3.19927777777778,3.89916752111555,0.504721666666667
"European Union",U918,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",5.35812865497076,3.8843690608134,0.483333333333333
"European Union",U918,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",4.66654970760234,3.89639096339499,0.489182456140351
"European Union",U918,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",4.44757062146893,3.98187518017817,0.496327118644068
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.547435897435897,1.94327675337705,0.833330769230769
China,C156,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.264705882352941,,0.970588235294118
China,C156,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.272058823529412,0.00236153670615791,0.963235294117647
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.419230769230769,1.55830751395175,0.833330769230769
China,C156,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
China,C156,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.279411764705882,0.00544501421149533,0.963235294117647
China,C156,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.13974358974359,0.530513339513829,0.833330769230769
China,C156,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
China,C156,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.734615384615385,2.44992840637938,0.794861538461538
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.125,0.435396874955586,0.846153846153846
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.264705882352941,0.00256392063631174,0.970588235294118
China,C156,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
China,C156,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
India,C356,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.576923076923077,1.11285497399286,0.923076923076923
India,C356,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.576923076923077,1.47583541559438,0.923076923076923
India,C356,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.576923076923077,1.16368798502429,0.923076923076923
India,C356,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.576923076923077,1.35124973931032,0.923076923076923
